Subgroup,Ratio,Threshold,Kept Pairs,Dropped Pairs,Recall (%),Precision (%),F1 (%),Total Tokens,Cost ($)
stackoverflow_no_desc_projection,0.025,0.0,10,0,65.46,53.78,59.05,179133,0.5455
stackoverflow_no_desc_projection,0.025,0.01,4,6,50.0,53.9,51.88,113609,0.3495
stackoverflow_no_desc_projection,0.025,0.02,4,6,50.0,53.9,51.88,113609,0.3495
stackoverflow_no_desc_projection,0.025,0.03,4,6,50.0,53.9,51.88,113609,0.3495
stackoverflow_no_desc_projection,0.025,0.04,4,6,50.0,53.9,51.88,113609,0.3495
stackoverflow_no_desc_projection,0.025,0.05,2,8,15.46,55.29,24.16,47088,0.1463
stackoverflow_no_desc_projection,0.025,0.06,2,8,15.46,55.29,24.16,47088,0.1463
stackoverflow_no_desc_projection,0.025,0.07,2,8,15.46,55.29,24.16,47088,0.1463
stackoverflow_no_desc_projection,0.025,0.08,2,8,15.46,55.29,24.16,47088,0.1463
stackoverflow_no_desc_projection,0.025,0.09,2,8,15.46,55.29,24.16,47088,0.1463
stackoverflow_no_desc_projection,0.025,0.1,2,8,15.46,55.29,24.16,47088,0.1463
stackoverflow_no_desc_projection,0.025,0.11,2,8,15.46,55.29,24.16,47088,0.1463
stackoverflow_no_desc_projection,0.025,0.12,2,8,15.46,55.29,24.16,47088,0.1463
stackoverflow_no_desc_projection,0.025,0.13,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.14,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.15,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.16,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.17,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.18,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.19,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.2,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.21,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.22,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.23,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.24,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.25,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.26,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.27,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.28,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.29,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.3,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.31,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.32,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.33,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.34,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.35,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.36,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.37,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.38,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.39,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.4,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.41,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.42,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.43,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.44,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.45,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.46,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.47,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.48,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.49,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.5,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.51,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.52,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.53,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.54,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.55,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.56,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.57,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.58,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.59,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.6,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.61,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.62,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.63,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.64,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.65,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.66,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.67,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.68,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.69,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.7,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.71,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.72,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.73,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.74,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.75,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.76,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.77,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.78,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.79,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.8,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.81,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.82,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.83,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.84,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.85,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.86,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.87,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.88,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.89,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.9,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.91,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.92,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.93,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.94,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.95,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.96,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.97,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.98,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,0.99,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.025,1.0,0,10,0.0,0.0,0.0,31457,0.0976
stackoverflow_no_desc_projection,0.05,0.0,20,0,66.45,56.42,61.03,190314,0.577
stackoverflow_no_desc_projection,0.05,0.01,9,11,52.3,58.24,55.11,119875,0.3669
stackoverflow_no_desc_projection,0.05,0.02,9,11,52.3,58.24,55.11,119875,0.3669
stackoverflow_no_desc_projection,0.05,0.03,9,11,52.3,58.24,55.11,119875,0.3669
stackoverflow_no_desc_projection,0.05,0.04,9,11,52.3,58.24,55.11,119875,0.3669
stackoverflow_no_desc_projection,0.05,0.05,6,14,38.16,61.38,47.06,97843,0.2998
stackoverflow_no_desc_projection,0.05,0.06,6,14,38.16,61.38,47.06,97843,0.2998
stackoverflow_no_desc_projection,0.05,0.07,6,14,38.16,61.38,47.06,97843,0.2998
stackoverflow_no_desc_projection,0.05,0.08,6,14,38.16,61.38,47.06,97843,0.2998
stackoverflow_no_desc_projection,0.05,0.09,4,16,27.63,59.57,37.75,82748,0.2542
stackoverflow_no_desc_projection,0.05,0.1,4,16,27.63,59.57,37.75,82748,0.2542
stackoverflow_no_desc_projection,0.05,0.11,4,16,27.63,59.57,37.75,82748,0.2542
stackoverflow_no_desc_projection,0.05,0.12,4,16,27.63,59.57,37.75,82748,0.2542
stackoverflow_no_desc_projection,0.05,0.13,3,17,14.47,65.67,23.72,55516,0.1713
stackoverflow_no_desc_projection,0.05,0.14,3,17,14.47,65.67,23.72,55516,0.1713
stackoverflow_no_desc_projection,0.05,0.15,3,17,14.47,65.67,23.72,55516,0.1713
stackoverflow_no_desc_projection,0.05,0.16,3,17,14.47,65.67,23.72,55516,0.1713
stackoverflow_no_desc_projection,0.05,0.17,0,20,0.0,0.0,0.0,38364,0.1186
stackoverflow_no_desc_projection,0.05,0.18,0,20,0.0,0.0,0.0,38364,0.1186
stackoverflow_no_desc_projection,0.05,0.19,0,20,0.0,0.0,0.0,38364,0.1186
stackoverflow_no_desc_projection,0.05,0.2,0,20,0.0,0.0,0.0,38364,0.1186
stackoverflow_no_desc_projection,0.05,0.21,0,20,0.0,0.0,0.0,38364,0.1186
stackoverflow_no_desc_projection,0.05,0.22,0,20,0.0,0.0,0.0,38364,0.1186
stackoverflow_no_desc_projection,0.05,0.23,0,20,0.0,0.0,0.0,38364,0.1186
stackoverflow_no_desc_projection,0.05,0.24,0,20,0.0,0.0,0.0,38364,0.1186
stackoverflow_no_desc_projection,0.05,0.25,0,20,0.0,0.0,0.0,38364,0.1186
stackoverflow_no_desc_projection,0.05,0.26,0,20,0.0,0.0,0.0,38364,0.1186
stackoverflow_no_desc_projection,0.05,0.27,0,20,0.0,0.0,0.0,38364,0.1186
stackoverflow_no_desc_projection,0.05,0.28,0,20,0.0,0.0,0.0,38364,0.1186
stackoverflow_no_desc_projection,0.05,0.29,0,20,0.0,0.0,0.0,38364,0.1186
stackoverflow_no_desc_projection,0.05,0.3,0,20,0.0,0.0,0.0,38364,0.1186
stackoverflow_no_desc_projection,0.05,0.31,0,20,0.0,0.0,0.0,38364,0.1186
stackoverflow_no_desc_projection,0.05,0.32,0,20,0.0,0.0,0.0,38364,0.1186
stackoverflow_no_desc_projection,0.05,0.33,0,20,0.0,0.0,0.0,38364,0.1186
stackoverflow_no_desc_projection,0.05,0.34,0,20,0.0,0.0,0.0,38364,0.1186
stackoverflow_no_desc_projection,0.05,0.35,0,20,0.0,0.0,0.0,38364,0.1186
