Subgroup,Ratio,Threshold,Kept Pairs,Dropped Pairs,Recall (%),Precision (%),F1 (%),Total Tokens,Cost ($)
stackoverflow_250x100_projection,0.025,0.0,12,0,69.91,46.68,55.98,381519,1.143
stackoverflow_250x100_projection,0.025,0.01,2,10,16.67,43.75,24.14,115205,0.3478
stackoverflow_250x100_projection,0.025,0.02,2,10,16.67,43.75,24.14,115205,0.3478
stackoverflow_250x100_projection,0.025,0.03,2,10,16.67,43.75,24.14,115205,0.3478
stackoverflow_250x100_projection,0.025,0.04,2,10,16.67,43.75,24.14,115205,0.3478
stackoverflow_250x100_projection,0.025,0.05,0,12,0.0,0.0,0.0,42169,0.129
stackoverflow_250x100_projection,0.025,0.06,0,12,0.0,0.0,0.0,42169,0.129
stackoverflow_250x100_projection,0.025,0.07,0,12,0.0,0.0,0.0,42169,0.129
stackoverflow_250x100_projection,0.025,0.08,0,12,0.0,0.0,0.0,42169,0.129
stackoverflow_250x100_projection,0.025,0.09,0,12,0.0,0.0,0.0,42169,0.129
stackoverflow_250x100_projection,0.025,0.1,0,12,0.0,0.0,0.0,42169,0.129
stackoverflow_250x100_projection,0.025,0.11,0,12,0.0,0.0,0.0,42169,0.129
stackoverflow_250x100_projection,0.025,0.12,0,12,0.0,0.0,0.0,42169,0.129
stackoverflow_250x100_projection,0.025,0.13,0,12,0.0,0.0,0.0,42169,0.129
stackoverflow_250x100_projection,0.025,0.14,0,12,0.0,0.0,0.0,42169,0.129
stackoverflow_250x100_projection,0.025,0.15,0,12,0.0,0.0,0.0,42169,0.129
stackoverflow_250x100_projection,0.025,0.16,0,12,0.0,0.0,0.0,42169,0.129
stackoverflow_250x100_projection,0.025,0.17,0,12,0.0,0.0,0.0,42169,0.129
stackoverflow_250x100_projection,0.025,0.18,0,12,0.0,0.0,0.0,42169,0.129
stackoverflow_250x100_projection,0.025,0.19,0,12,0.0,0.0,0.0,42169,0.129
stackoverflow_250x100_projection,0.025,0.2,0,12,0.0,0.0,0.0,42169,0.129
stackoverflow_250x100_projection,0.025,0.21,0,12,0.0,0.0,0.0,42169,0.129
stackoverflow_250x100_projection,0.025,0.22,0,12,0.0,0.0,0.0,42169,0.129
