Subgroup,Ratio,Threshold,Kept Pairs,Dropped Pairs,Recall (%),Precision (%),F1 (%),Total Tokens,Cost ($)
stackoverflow_50x50_projection,0.025,0.0,4,0,59.04,56.32,57.65,45520,0.1385
stackoverflow_50x50_projection,0.025,0.01,4,0,59.04,56.32,57.65,45520,0.1385
stackoverflow_50x50_projection,0.025,0.02,4,0,59.04,56.32,57.65,45520,0.1385
stackoverflow_50x50_projection,0.025,0.03,4,0,59.04,56.32,57.65,45520,0.1385
stackoverflow_50x50_projection,0.025,0.04,4,0,59.04,56.32,57.65,45520,0.1385
stackoverflow_50x50_projection,0.025,0.05,1,3,8.43,63.64,14.89,15766,0.0479
stackoverflow_50x50_projection,0.025,0.06,1,3,8.43,63.64,14.89,15766,0.0479
stackoverflow_50x50_projection,0.025,0.07,1,3,8.43,63.64,14.89,15766,0.0479
stackoverflow_50x50_projection,0.025,0.08,1,3,8.43,63.64,14.89,15766,0.0479
stackoverflow_50x50_projection,0.025,0.09,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.1,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.11,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.12,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.13,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.14,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.15,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.16,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.17,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.18,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.19,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.2,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.21,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.22,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.23,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.24,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.25,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.26,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.27,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.28,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.29,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.3,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.31,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.32,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.33,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.34,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.35,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.36,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.37,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.38,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.39,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.4,0,4,0.0,0.0,0.0,8876,0.0271
stackoverflow_50x50_projection,0.025,0.41,0,4,0.0,0.0,0.0,8876,0.0271
