Subgroup,Ratio,Threshold,Kept Pairs,Dropped Pairs,Recall (%),Precision (%),F1 (%),Total Tokens,Cost ($)
stackoverflow_250x100,0.025,0.0,12,0,66.88,46.61,54.93,345706,1.0322
stackoverflow_250x100,0.025,0.01,2,10,12.99,48.0,20.44,72166,0.2146
stackoverflow_250x100,0.025,0.02,2,10,12.99,48.0,20.44,72166,0.2146
stackoverflow_250x100,0.025,0.03,2,10,12.99,48.0,20.44,72166,0.2146
stackoverflow_250x100,0.025,0.04,2,10,12.99,48.0,20.44,72166,0.2146
stackoverflow_250x100,0.025,0.05,1,11,8.87,50.0,15.07,47343,0.1411
stackoverflow_250x100,0.025,0.06,1,11,8.87,50.0,15.07,47343,0.1411
stackoverflow_250x100,0.025,0.07,1,11,8.87,50.0,15.07,47343,0.1411
stackoverflow_250x100,0.025,0.08,1,11,8.87,50.0,15.07,47343,0.1411
stackoverflow_250x100,0.025,0.09,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.1,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.11,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.12,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.13,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.14,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.15,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.16,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.17,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.18,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.19,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.2,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.21,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.22,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.23,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.24,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.25,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.26,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.27,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.28,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.29,0,12,0.0,0.0,0.0,8806,0.0257
stackoverflow_250x100,0.025,0.3,0,12,0.0,0.0,0.0,8806,0.0257
